CASEID,CRASHYEAR,PSU,CASENO,CASENUMBER,CATEGORY,CRASHMONTH,DAYOFWEEK,CRASHTIME,CONFIG,EVENTS,VEHICLES,CAIS,CISS,CINJURED,CINJSEV,CTREAT,ALCINV,DRGINV,MANCOLL,SUMMARY,CASEWGT,PSUSTRAT,VERSION
6880,2017,30,42,1-30-2017-042-03,3,4,5,06:45,3,1,2,1,1,1,0,0,2,2,1,"V2 was stopped in traffic, facing eastbound, in lane 4 of a 5-lane physically divided roadway.  V1 was traveling eastbound on the same roadway, in the same lane.  The front of V1 contacted the back for V2.",505.667818826238,10,2
6882,2017,13,36,1-13-2017-036-03,3,4,6,16:20,2,1,2,9,97,1,0,0,2,2,4,V1 was traveling west bound in lane 2. V2 was traveling east bound in lane 2. V1 turned left into a private drive where the front of V2 then came into contact with the right side of V1.,1223.97054512083,7,2
6881,2017,13,35,1-13-2017-035-05,5,4,5,00:51,3,2,2,3,10,1,1,3,1,9,1,"Vehicle 1 was traveling westbound in the first of four lanes. Vehicle 2 was traveling westbound in the same lane ahead of V1. The driver of V1 fell asleep. The front of V1 contacted the back of V2. The driver of V1 lost directional control, began to rotate counterclockwise and rolled left side leading two quarter turns coming to rest on its roof.",208.584731118145,7,2
6874,2017,22,40,1-22-2017-040-07,7,4,6,11:45,2,1,2,1,1,1,0,6,2,2,4,"V1 was Westbound on a two lane two way street. V1 stopped for a stop sign at the intersection with a 4 lane, two way road that also had a two way center turn lane and then turned left. V2 was driving Northbound in lane 2 of the four lane road. The front of V2 struck the left side of V1.",404.026947427941,12,2
6883,2017,16,34,1-16-2017-034-04,4,4,1,13:33,6,1,1,0,0,0,0,0,2,2,0,V1 was traveling westbound in lane three on the interstate.  A deer ran across the interstate. V1 impacted with deer.,1494.08520176857,5,2
6876,2017,21,18,1-21-2017-018-03,3,4,5,09:11,2,3,3,1,3,2,0,6,2,2,4,"V1 was traveling southbound approaching the intersection.  V2 was traveling northbound approaching the intersection.  V3 was traveling westbound and was stopped in preparation for a right hand turn at the intersection.  In the intersection V1 began a left hand turn and the front end of V1 came into contact with the left side of V2.  V2 continued in a northerly direction where its right side came into contact with the left side of V3.  Continuing in a northerly direction, the front end of V2 then came into contact with a light pole.",884.412612130975,11,2
6877,2017,20,38,1-20-2017-038-08,8,4,4,00:01,5,2,1,3,14,1,1,3,9,9,0,"V1 was exiting a northbound access controlled roadway and departed the exit lane on the left side. V1 traveled across a dirt and grass gore point, the southbound on-ramp to the roadway, and the right shoulder of the southbound on-ramp. The front of V1 struck a wooden post on the right shoulder of the southbound on-ramp and continued to travel down the west embankment of a dirt drainage ditch. The front of V1 struck the east embankment of the drainage ditch.",222.084990157857,11,2
6878,2017,20,39,1-20-2017-039-06,6,4,7,17:07,2,1,2,4,21,6,1,3,2,1,4,"V2 was traveling southbound on roadway, attempting to crossover an intersection.  V1 was traveling eastbound on roadway, attempting to turn left at same intersection.  The front of V2 contacted the left side of V1.",521.704452169489,11,2
6879,2017,30,41,1-30-2017-041-03,3,4,6,07:10,1,1,2,99,99,0,0,9,2,2,4,"Vehicle #1 was traveling west and Vehicle #2 was traveling east; both vehicles were approaching the same intersection. V1 entered the intersection turning left; V2 entered the intersection going straight, and the front of V1 impacted the front of V2.",505.667818826119,10,2
6869,2017,10,22,1-10-2017-022-07,7,4,7,02:40,3,2,1,99,99,0,0,9,9,9,0,V1 was traveling south on a two lane undivided roadway when its front end impacted the back end of V2 (event 1). V2 was a legally parked. V2's front end impacted the back end of V3 (event 2). V3 was also legally parked.,2737.61734606746,4,2
6887,2017,15,21,1-15-2017-021-05,5,4,3,14:40,2,2,1,1,1,1,0,4,9,2,0,"V1 was traveling southbound in the right lane of a two way roadway with 2 lanes of travel in each direction.  V2 & V3 were legally parked and unoccupied facing southbound.  On this roadway, the frontal plane of V1 contacted the left side plane of V2, then proceeded to travel ahead and contact the rear plane of V3 with its frontal plane.",103.820220354151,1,2
6888,2017,18,21,1-18-2017-021-09,9,4,3,11:34,5,1,1,1,1,1,0,2,2,2,0,Vehicle #1 was traveling Southeast.  V1 departed the road to the right and the right plane of V1 contacted a guardrail face.  V1 continued off road and came to rest in a field.,1731.35796359501,6,2
6885,2017,26,23,1-26-2017-023-03,3,4,3,21:25,2,1,2,9,97,1,0,9,9,9,4,V1 was traveling southbound in the #1 lane and V2 was traveling southbound in the #2 lane. V1 crossed the lane line the left side of V1 impacted the front end of V2.,1592.59780310843,10,2
6890,2017,31,18,1-31-2017-018-04,4,4,5,20:53,2,1,2,0,0,0,0,0,2,2,4,V1 was traveling westbound on roadway attempting to crossover an intersection.  V2 was traveling northbound on roadway attempting to crossover the same intersection.  The front of V1 contacted the right side of V2.,2463.15349404059,6,2
6894,2017,23,36,1-23-2017-036-09,9,5,2,10:00,5,1,1,9,97,1,0,9,2,2,0,"Vehicle 1 was traveling southbound on the divided highway.  Vehicle 1 left the road on the left side, rotated in an unknown direction, and the right back of V1 contacted the concrete median barrier. Vehicle 1 returned to the roadway and came to rest facing north in the center lane.",3971.829325204,5,2
6895,2017,23,37,1-23-2017-037-02,2,5,2,15:08,2,2,2,0,0,0,0,4,2,2,4,V1 was attempting to turn right (West) out of a private drive.  V2 was also traveling West on roadway in the same travel lane as V1 and struck V1 on the front right plane.  The force of the collision rerouted V2 off the left side of the roadway where it struck a tree and came to a final rest.,66.3431143320455,5,2
6898,2017,32,38,1-32-2017-038-05,5,4,1,12:15,2,6,2,3,19,2,1,3,2,1,4,"V1 was traveling west and V2 was going south on an intersecting roadway. Both vehicles entered the intersection and the front end of V2 impacted the right side of V1 (event 1). Subsequently, the right side of V1 impacted the left side of V2 (event 2). Both vehicles departed the southwest corner of the intersection. V1’s front tire impacted the curb (event 3) before its front end came to final rest against a retaining wall (event 4). V2’s front tire impacted a curb (event 5) before its front end came to final rest against a tree (event 6).",301.15551826992,7,2
6899,2017,32,39,1-32-2017-039-03,3,5,2,07:18,2,2,2,9,97,1,0,5,2,2,9,V1 was traveling NW when approaching an intersection.  V1 slowed down and pulled to the right to make a U turn.  V2 was approaching the intersection traveling the same direction.  The front of V2 contacted the left side of V1. V2 started to rotate clockwise and side slapped with V1. Right side of V2 against the left side of V1.,1767.17385729848,7,2
6900,2017,14,22,1-14-2017-022-03,3,4,1,17:11,2,2,1,1,2,5,0,4,2,2,0,Vehicle 1 exited road and hit guard rail with right front fender. Vehicle then completely exited roadway and hit sign pole with front of vehicle.,4315.48660951168,8,2
6896,2017,24,38,1-24-2017-038-03,3,5,2,08:50,2,3,2,1,3,2,0,4,2,2,4,"V1 was traveling east passing through a 4-way trafflic light controlled intersection, V2 was traveling south attempting to pass through the same intersection.  The front of V1 contacted the right front of V2, which then caused the left side of V1 to contact the right side of V2 in a side slap manner.  After the initial collision V1 then overturned one quarter turn. V2 continued forward coming to final rest on the south east corner.",319.250372085425,1,2
6902,2017,31,19,1-31-2017-019-04,4,5,7,00:38,6,1,1,0,0,0,0,0,2,2,0,V1 was traveling westbound on roadway when a coyote ran in front of the vehicle. V1 driver was unable to avoid hitting the coyote. V1 pulled of the right side of the roadway coming to final rest.,733.333391497543,6,2
6901,2017,29,18,1-29-2017-018-06,6,5,3,17:19,5,3,1,1,1,2,0,4,2,2,0,Vehicle #1 navigating a curve traveling south on a two lane roadway lost control and struck a cement block and guardrail post. The vehicle mounted the guardrail and rolled over 3 1/4 turns down a rock embankment into water.,704.916144972574,2,2
6905,2017,17,25,1-17-2017-025-06,6,4,1,10:23,2,1,2,1,2,1,0,4,2,2,4,"V2 was traveling eastbound on a two lane, two way roadway approaching an intersection.  V1 was traveling northbound on a two lane, two way roadway approaching the same intersection.  At the intersection V1 attempted to turn right and the front of V2 struck the left side of V1.",637.723657897261,4,2
6904,2017,19,48,1-19-2017-048-01,1,5,2,13:35,5,1,1,1,1,1,0,1,2,1,0,V1 was traveling northbound negotiating a right curve. V1 departed its travel lane to the left then crossed over the center line to the left and departed the left road edge. The front plane contacted a wall where it came to final rest.,144.577008645512,9,2
6912,2017,18,22,1-18-2017-022-07,7,5,5,12:16,2,1,2,0,0,0,0,0,2,2,4,Vehicle #1 was traveling West.  Vehicle #2 was traveling South on an intersecting roadway.  Both vehicles entered the intersection and the right plane of V1 contacted the front plane of V2.,1047.66565241308,6,2
6909,2017,21,19,1-21-2017-019-04,4,5,7,15:01,2,1,2,99,99,0,0,9,2,2,4,"V1 was traveling southbound approaching an intersection.  A non-contact vehicle was traveling northbound approaching the same intersection. In the intersection, the non-contact vehicle began a left turn.  To avoid a collision with the non-contact vehicle, the driver of V1 braked and steered right toward V2, which was stopped, facing eastbound in preparation for a right turn at the intersection.  The front end of V1 came into contact with the left side of V2.",559.906101636162,11,2
6906,2017,13,37,1-13-2017-037-03,3,5,5,12:48,3,1,2,0,0,0,0,4,2,2,1,Vehicle 1 was traveling northbound in the first of three lanes. Vehicle 2 was traveling northbound in the same lane ahead of V1. The front of V1 contacted the back of V2.,1994.16895971702,7,2
6908,2017,16,35,1-16-2017-035-04,4,5,6,17:12,2,1,2,1,1,1,0,5,2,2,4,V1 was traveling westbound on a 4 lane roadway. V2 was traveling eastbound on the same roadway. V1 was in process of turning left into a restaurant parking when impacted with V2 in the curb lane.,14605.2788264847,5,2
6916,2017,30,44,1-30-2017-044-03,3,4,7,05:28,5,1,1,1,1,1,0,5,1,2,0,"Vehicle #1 was traveling west on an interstate highway, departed the road to the right, and impacted a guardrail with the front plane.",524.151868770109,10,2
6907,2017,13,38,1-13-2017-038-03,3,5,7,21:46,6,7,1,99,99,0,0,5,2,2,0,"V1 was traveling south negotiating a curve left when it departed the right (west) side of the road. V1’s right front wheel impacted a curb (event 1) and right rear wheel impacted a curb (event 2). As the vehicle continued its off-road travel, V1 ‘s left wheel impacted a utility pole (event 3) and its front end impacted a tree (event 4). Subsequently,  V1 rolled onto its right side (event 5) and its top impacted a tree (event 6). The vehicle came to final rest on its right side and caught fire (event 7).",1994.16895971702,7,2
6920,2017,22,44,1-22-2017-044-08,8,4,1,22:58,5,1,1,2,12,3,0,3,2,1,0,V1 was traveling westbound on two-lane roadway.  V1 departed the roadway right and the front of V1 contacted an unknown diameter felled tree.,83.0427441010983,12,2
6925,2017,22,45,1-22-2017-045-07,7,4,1,16:15,6,1,1,0,0,0,0,0,2,2,0,V1 was traveling northbound when the windshield was contacted by an object that had fallen from a non-contact vehicle traveling southbound.,144.597416151217,12,2
6927,2017,33,37,1-33-2017-037-03,3,5,5,21:30,2,1,2,3,14,3,1,3,2,2,4,"Vehicle #1 was traveling NE, approaching an intersection. Vehicle #2 was traveling NW down an inclined highway exit ramp, approaching the same intersection. Both vehicles entered the intersection, and the front plane of V2 contacted the right plane of V1.",169.365391008012,12,2
6923,2017,20,42,1-20-2017-042-01,1,2,2,05:00,5,1,1,2,9,1,0,1,2,1,0,V1 was traveling south on a two-lane roadway having single lanes of travel in opposite directions. V1 departed the right side of the roadway and the front of V1 struck a tree.,52.1958246978248,11,2
6926,2017,30,45,1-30-2017-045-10,10,5,3,05:13,2,1,2,0,0,0,0,0,2,2,4,Vehicle 1 was westbound turning south in the #2 lane in a construction area with no lane lines.  Reflector cones were in place dividing the lanes.  Vehicle 2 was eastbound in the single eastbound lane passing through the intersection when the front of Vehicle 2 contact the right side of Vehicle 1.,8571.68421813427,10,2
6914,2017,33,38,1-33-2017-038-03,3,5,6,18:26,1,1,2,1,1,2,0,6,9,9,9,Vehicle 1 and vehicle 2 were both traveling south on a two lane roadway in the same direction. V1 pulled off to right and initiated a U-turn in front of V2. The front plane of V2 contacted the left plane of V1.,169.365391008012,12,2
6892,2017,10,23,1-10-2017-023-09,9,5,5,12:40,2,1,2,1,1,2,0,6,2,2,4,V1 was traveling southwest entering a sign controlled four-legged intersection. V2 was traveling southeast entering the same intersection as V1. The front of V2 contacted the left side of V1.,2672.59333238203,4,2
6922,2017,15,22,1-15-2017-022-04,4,4,5,18:10,2,3,1,0,0,0,0,0,2,2,0,"V1 was traveling southbound on a two way roadway with a single lane of travel in each direction.  V2, V3 & V4 were all legally parked and unoccupied facing southbound in the parking lane.  On this roadway, the right side plane of V1 contacted the right plane of V2.  V1 then went forward and contacted V3's rear plane with the right front plane.  V3 was pushed forward and contacted V4's rear plane with its frontal plane.",3123.51012967514,1,2
6893,2017,28,20,1-28-2017-020-03,3,4,7,16:05,5,5,1,1,2,1,0,4,2,2,0,"V1 was south bound on a residential two lane roadway. V1 left its lane of travel to the left, exited the roadway to the left, impacted a utility pole on the frontal plane. V1 continued in a forward movement, and impacted an ornamental light with the frontal plane. The vehicle continued forward and impacted a second utility pole with its frontal plane. The vehicle rotated clockwise, where it impacted a hand railing with its left plane, and impacted a second railing with its back plane.",444.763935195519,3,2
